HAULJOIN,CRUISE,VESSEL,HAUL,GIS_STATION,SPECIES_CODE,SEX,LENGTH,WIDTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,WEIGHT,CHELA_HEIGHT,COMMENTS
-6130,201001,162,11,H-13,69322,2,83.8,,2,0,0,0,446,,
-5755,200901,89,198,J-12,69322,2,83.8,,2,0,0,0,460,,
-4046,200801,88,17,H-11,69322,2,83.8,,2,0,0,0,576,,
1010901,200001,88,11,G-13,69322,2,84,,2,0,0,0,384,,
1010699,200001,89,23,I-10,69322,2,84,,2,3,1,4,392,,
1010912,200001,88,22,H-11,69322,1,84,,2,,,,406,,
1010699,200001,89,23,I-10,69322,2,84,,2,0,0,0,416,,
1010913,200001,88,23,G-11,69322,2,84,,2,0,0,0,420,,
1010913,200001,88,23,G-11,69322,1,84,,2,,,,420,,
1010911,200001,88,21,I-11,69322,1,84,,2,,,,424,,
1010911,200001,88,21,I-11,69322,2,84,,2,3,1,6,440,,
1010687,200001,89,11,F-12,69322,1,84,,2,,,,440,,
1010913,200001,88,23,G-11,69322,1,84,,2,,,,448,,
1010911,200001,88,21,I-11,69322,1,84,,2,,,,448,,
-16360,201701,94,23,K-10,69322,1,84,,2,,,,450,,
1063405,200101,89,22,J-11,69322,2,84,,2,0,0,0,456,,
1063406,200101,89,23,I-11,69322,2,84,,2,0,0,0,460,,
-11699,200601,88,211,H-10,69322,2,84,,2,0,0,0,464,,
-11702,200601,88,214,E-10,69322,1,84,,2,,,,518,25.2,
-9870,201301,89,9,H-13,69322,2,84.1,,2,0,0,0,450,,
-16358,201701,94,21,J-11,69322,2,84.2,,2,0,0,0,410,,
-9752,201301,162,8,H-14,69322,1,84.2,,3,,,,414,24.2,
-4050,200801,88,24,I-09,69322,2,84.2,,2,0,0,0,448,,
-11263,200601,134,11,E-12,69322,1,84.2,,2,,,,480,,
-18752,201901,94,32,E-09,69322,2,84.2,,2,0,0,0,512,,
-7574,201101,162,10,H-14,69322,2,84.3,,2,0,0,0,410,,
-11269,200601,134,17,J-11,69322,2,84.3,,2,0,0,0,422,,
-2812,200701,89,16,J-13,69322,2,84.3,,2,0,0,0,486,,
-4048,200801,88,22,J-11,69322,2,84.5,,2,2,1,5,418,,
-4046,200801,88,17,H-11,69322,2,84.6,,2,0,0,0,414,,
-9879,201301,89,18,J-11,69322,1,84.6,,2,,,,454,,
-11266,200601,134,14,G-11,69322,1,84.6,,2,,,,466,,
-4814,200901,88,9,G-14,69322,1,84.7,,2,,,,404,,
-7499,201101,89,7,J-13,69322,2,84.7,,2,0,0,0,426,,
-4045,200801,88,16,G-11,69322,2,84.7,,2,0,0,0,438,,
-5698,200901,88,205,H-13,69322,1,84.7,,2,,,,442,,
-5696,200901,88,203,I-12,69322,2,84.7,,2,0,0,0,442,,
-16346,201701,162,7,I-14,69322,2,84.8,,2,0,0,0,458,,
-17341,201701,94,231,H-11,69322,2,84.9,,2,0,0,0,448,,
-5696,200901,88,203,I-12,69322,2,84.9,,2,0,0,0,450,,
1010699,200001,89,23,I-10,69322,2,85,,2,0,0,0,370,,
1010692,200001,89,16,J-13,69322,2,85,,2,0,0,0,422,,
1010911,200001,88,21,I-11,69322,1,85,,2,,,,436,,
1010910,200001,88,20,J-11,69322,1,85,,2,,,,448,,
-11684,200601,88,196,I-12,69322,1,85,,2,,,,464,14.2,
1010911,200001,88,21,I-11,69322,2,85,,2,3,1,6,482,,
1063405,200101,89,22,J-11,69322,1,85,,2,,,,512,,
-17336,201701,94,226,G-13,69322,2,85.3,,2,0,0,0,376,,
-7509,201101,89,18,J-11,69322,2,85.3,,2,0,0,0,424,,
-6130,201001,162,11,H-13,69322,2,85.3,,2,0,0,0,452,,
-2887,200701,88,29,J-12,69322,2,85.4,,2,0,0,1,406,,
-2891,200701,88,33,I-10,69322,2,85.4,,2,0,0,1,420,,
-5696,200901,88,203,I-12,69322,2,85.4,,2,0,0,0,462,,
-11681,200601,88,193,I-10,69322,2,85.4,,2,0,0,0,464,,
-11702,200601,88,214,E-10,69322,2,85.4,,2,0,0,0,502,,
-11704,200601,88,216,E-09,69322,1,85.4,,2,,,,528,23.7,
-7574,201101,162,10,H-14,69322,2,85.5,,2,0,0,0,404,,
-16507,201701,94,61,J-08,69322,1,85.5,,2,,,,450,,
-2821,200701,89,25,I-11,69322,1,85.5,,2,,,,462,,
-7497,201101,89,5,I-15,69322,1,85.5,,3,,,,497,,
-5755,200901,89,198,J-12,69322,2,85.6,,2,0,0,0,432,,
-2882,200701,88,24,F-13,69322,1,85.6,,2,,,,512,27,
-5756,200901,89,199,J-13,69322,2,85.7,,2,0,0,0,390,,
-11693,200601,88,205,F-12,69322,2,85.7,,2,0,0,0,516,,
-4052,200801,88,26,G-09,69322,2,85.7,,3,6,2,6,598,,
-6367,201001,89,8,I-14,69322,1,85.8,,2,,,,416,,
-16357,201701,94,20,I-11,69322,1,85.8,,2,,,,470,,
-9376,201201,162,232,E-12,69322,1,85.8,,2,,,,500,,
-2886,200701,88,28,I-12,69322,2,85.9,,2,0,0,0,428,,
-16358,201701,94,21,J-11,69322,1,85.9,,2,,,,455,,
-4096,200801,89,11,F-13,69322,2,85.9,,2,2,1,4,456,,
-8195,201101,89,206,H-12,69322,1,85.9,,2,,,,496,,
-18771,201901,162,19,I-10,69322,1,85.9,,2,,,,508,,
1010912,200001,88,22,H-11,69322,2,86,,2,0,0,0,388,,
1010902,200001,88,12,H-13,69322,2,86,,2,3,1,5,392,,
-16363,201701,94,25,I-10,69322,2,86,,2,0,0,0,415,,
1010911,200001,88,21,I-11,69322,2,86,,2,0,0,0,430,,
1023483,200001,88,206,E-10,69322,2,86,100,2,0,0,0,432,,
1010911,200001,88,21,I-11,69322,1,86,,2,,,,432,,
1010913,200001,88,23,G-11,69322,2,86,,2,0,0,0,454,,
1010913,200001,88,23,G-11,69322,2,86,,2,0,0,0,460,,
1010912,200001,88,22,H-11,69322,1,86,,2,,,,466,,
1010911,200001,88,21,I-11,69322,1,86,,2,,,,488,,
1010692,200001,89,16,J-13,69322,1,86,,2,,,,498,,
1010911,200001,88,21,I-11,69322,2,86,,2,0,0,0,508,,
1010687,200001,89,11,F-12,69322,1,86,,2,,,,518,,
-6371,201001,89,12,F-13,69322,1,86,,2,,,,542,,
-7499,201101,89,7,J-13,69322,1,86.1,,2,,,,458,,
-5697,200901,88,204,I-13,69322,2,86.1,,2,0,0,0,520,,
-8196,201101,89,207,H-11,69322,2,86.1,,2,0,0,0,550,,
-2814,200701,89,18,H-13,69322,1,86.1,,2,,,,630,,
-5694,200901,88,201,I-11,69322,1,86.2,,2,,,,444,,
-11690,200601,88,202,G-12,69322,2,86.2,,2,0,0,0,466,,
-16363,201701,94,25,I-10,69322,2,86.3,,2,0,0,0,450,,
-4048,200801,88,22,J-11,69322,2,86.3,,3,6,2,5,530,,
-6128,201001,162,9,J-13,69322,1,86.4,,2,,,,402,,
-7509,201101,89,18,J-11,69322,2,86.4,,2,0,0,0,406,,
-2829,200701,89,33,G-09,69322,2,86.4,,2,0,0,0,454,,
-4048,200801,88,22,J-11,69322,2,86.4,,2,0,0,0,470,,
-4831,200901,88,26,E-10,69322,2,86.4,,2,0,0,0,484,,
-17342,201701,94,232,H-10,69322,2,86.4,,2,0,0,0,546,,
-11275,200601,134,23,H-09,69322,1,86.5,,2,,,,448,,
-6137,201001,162,18,I-11,69322,1,86.5,,2,,,,474,,
-9376,201201,162,232,E-12,69322,1,86.5,,2,,,,524,,
-4439,200801,88,205,H-11,69322,2,86.7,,2,0,0,0,424,,
-17333,201701,94,223,F-11,69322,1,86.7,,2,,,,472,26.3,
-17331,201701,94,221,G-10,69322,2,86.7,,2,0,0,0,486,,
-9072,201201,89,26,I-10,69322,1,86.7,,2,,,,494,,
-16350,201701,162,11,G-13,69322,1,86.7,,2,,,,506,,
-4037,200801,88,7,J-13,69322,2,86.8,,2,0,0,1,462,,
-4039,200801,88,9,H-13,69322,2,86.8,,2,0,0,0,474,,
-4813,200901,88,8,H-14,69322,1,86.8,,2,,,,530,,
-4093,200801,89,8,H-14,69322,2,86.8,,3,6,2,6,570,,
-4092,200801,89,7,I-14,69322,2,86.9,,3,6,2,2,520,,
-11690,200601,88,202,G-12,69322,1,86.9,,2,,,,538,24.7,
-11267,200601,134,15,H-11,69322,1,87,,2,,,,394,,
-2894,200701,88,36,F-10,69322,2,87,,2,0,0,1,428,,
1010902,200001,88,12,H-13,69322,1,87,,2,,,,444,,
-16361,201701,94,24,J-10,69322,2,87,,2,0,0,0,445,,
1010913,200001,88,23,G-11,69322,1,87,,2,,,,470,,
1010913,200001,88,23,G-11,69322,2,87,,2,0,0,0,482,,
-13942,201501,162,24,J-10,69322,2,87,,2,0,0,0,484,,
-17331,201701,94,221,G-10,69322,2,87,,2,0,0,0,492,,
1023466,200001,88,189,H-11,69322,2,87,104,2,0,0,0,536,,
-17336,201701,94,226,G-13,69322,1,87,,2,,,,548,24.3,
-16357,201701,94,20,I-11,69322,1,87.1,,2,,,,500,,
-17332,201701,94,222,F-10,69322,2,87.2,,2,0,0,0,472,,
-11688,200601,88,200,H-13,69322,2,87.2,,2,0,0,0,542,,
-7580,201101,162,16,F-12,69322,2,87.2,,2,0,0,0,542,,
-11705,200601,88,217,F-09,69322,1,87.3,,2,,,,460,24.4,
-2893,200701,88,35,G-10,69322,1,87.3,,2,,,,468,25.7,
-11684,200601,88,196,I-12,69322,2,87.3,,2,0,0,0,522,,
-17330,201701,94,220,G-11,69322,2,87.3,,2,0,0,0,528,,
-16508,201701,94,62,J-07,69322,1,87.4,,2,,,,455,,
-7502,201101,89,10,G-13,69322,2,87.5,,2,0,0,0,437,,
-17333,201701,94,223,F-11,69322,2,87.6,,2,0,0,0,490,,
-8197,201101,89,208,G-11,69322,2,87.6,,2,0,0,1,524,,
-18879,201901,94,42,I-08,69322,1,87.6,,2,,,,532,,
-13941,201501,162,23,K-10,69322,2,87.6,,2,3,1,6,570,,
-4822,200901,88,17,J-12,69322,2,87.7,,2,0,0,1,462,,
-11685,200601,88,197,J-12,69322,1,87.7,,2,,,,484,25,
-4438,200801,88,204,I-11,69322,2,87.7,,2,0,0,0,490,,
-16372,201701,94,37,J-09,69322,1,87.7,,2,,,,500,,
-9275,201201,162,221,H-14,69322,1,87.7,,2,,,,524,,
-4812,200901,88,7,I-14,69322,2,87.8,,2,0,0,0,438,,
-2828,200701,89,32,H-09,69322,1,87.8,,2,,,,478,,
-11685,200601,88,197,J-12,69322,2,87.9,,2,5,1,6,484,,
-13960,201501,94,26,D-09,69322,2,87.9,,2,2,1,6,500,,
1010934,200001,88,44,J-09,69322,1,88,,2,,,,454,,
1010911,200001,88,21,I-11,69322,1,88,,2,,,,470,,
1010911,200001,88,21,I-11,69322,1,88,,2,,,,480,,
-2891,200701,88,33,I-10,69322,2,88,,2,0,0,1,480,,
1010903,200001,88,13,I-13,69322,1,88,,2,,,,504,,
1010911,200001,88,21,I-11,69322,1,88,,2,,,,524,,
1010897,200001,88,7,H-15,69322,1,88,,2,,,,526,,
1063186,200101,88,21,F-10,69322,1,88,,2,,,,526,,
1010687,200001,89,11,F-12,69322,2,88,,2,3,1,4,534,,
-6136,201001,162,17,H-11,69322,2,88.1,,2,2,1,5,438,,
-4826,200901,88,21,I-10,69322,2,88.1,,2,5,1,5,458,,
-17341,201701,94,231,H-11,69322,2,88.1,,2,0,0,0,508,,
-4054,200801,88,28,F-09,69322,2,88.2,,2,0,0,0,428,,
-7584,201101,162,20,J-12,69322,2,88.2,,2,0,0,0,476,,
-17342,201701,94,232,H-10,69322,2,88.2,,2,0,0,0,514,,
-8196,201101,89,207,H-11,69322,2,88.2,,2,0,0,0,544,,
-4044,200801,88,15,F-11,69322,2,88.2,,2,0,0,0,550,,
-16326,201701,94,16,F-11,69322,1,88.2,,2,,,,550,,
-4826,200901,88,21,I-10,69322,2,88.3,,2,5,1,5,458,,
-7584,201101,162,20,J-12,69322,2,88.3,,2,0,0,0,476,,
-6141,201001,162,22,J-11,69322,2,88.3,,2,0,0,0,504,,
-17336,201701,94,226,G-13,69322,2,88.3,,2,2,1,6,542,,
-18739,201901,94,19,F-11,69322,2,88.3,,2,0,0,0,554,,
-6141,201001,162,22,J-11,69322,2,88.3,,2,0,0,0,584,,
-11702,200601,88,214,E-10,69322,1,88.4,,2,,,,520,19.5,
-8196,201101,89,207,H-11,69322,2,88.4,,2,0,0,1,558,,
-11266,200601,134,14,G-11,69322,1,88.5,,2,,,,488,,
-18742,201901,94,22,I-11,69322,2,88.5,,2,0,0,0,502,,
-16357,201701,94,20,I-11,69322,2,88.6,,2,0,0,0,495,,
-17344,201701,94,234,I-11,69322,2,88.6,,2,0,0,0,520,,
-8487,201201,162,16,J-11,69322,1,88.6,,2,,,,528,,
-4822,200901,88,17,J-12,69322,2,88.6,,3,3,2,5,542,,
-17342,201701,94,232,H-10,69322,2,88.6,,2,0,0,0,546,,
-9278,201201,162,224,F-13,69322,1,88.7,,2,,,,528,,
-11705,200601,88,217,F-09,69322,1,88.7,,2,,,,542,25.6,
-4817,200901,88,12,F-12,69322,2,88.7,,3,0,4,1,588,,
-16371,201701,94,35,H-09,69322,2,88.8,,2,3,1,5,455,,
-16510,201701,94,64,I-08,69322,1,88.8,,2,,,,495,,
-9751,201301,162,7,I-14,69322,1,88.8,,2,,,,532,20.9,
-11700,200601,88,212,G-10,69322,2,88.8,,2,0,0,0,536,,
-4814,200901,88,9,G-14,69322,2,88.8,,3,3,2,4,568,,
-7577,201101,162,13,F-13,69322,2,88.8,,2,0,0,0,594,,
-6130,201001,162,11,H-13,69322,2,88.9,,2,0,0,0,468,,
-16357,201701,94,20,I-11,69322,1,88.9,,2,,,,510,,
-16358,201701,94,21,J-11,69322,1,88.9,,2,,,,525,,
1010911,200001,88,21,I-11,69322,2,89,,2,0,0,0,448,,
-16340,201701,94,12,J-12,69322,1,89,,2,,,,460,,
1010699,200001,89,23,I-10,69322,2,89,,2,4,1,5,480,,
1010911,200001,88,21,I-11,69322,2,89,,2,0,0,0,486,,
1010699,200001,89,23,I-10,69322,2,89,,2,0,0,0,488,,
1010687,200001,89,11,F-12,69322,1,89,,2,,,,488,,
1063406,200101,89,23,I-11,69322,2,89,,2,0,0,0,514,,
1010911,200001,88,21,I-11,69322,1,89,,2,,,,516,,
1063406,200101,89,23,I-11,69322,2,89,,2,0,0,0,516,,
1063186,200101,88,21,F-10,69322,2,89,,2,0,0,0,518,,
1010901,200001,88,11,G-13,69322,1,89,,2,,,,522,,
1010911,200001,88,21,I-11,69322,1,89,,2,,,,524,,
1010687,200001,89,11,F-12,69322,1,89,,2,,,,534,,
1010930,200001,88,40,G-09,69322,1,89,,2,,,,540,,
1063406,200101,89,23,I-11,69322,1,89,,2,,,,560,,
-13935,201501,162,17,H-12,69322,1,89,,2,,,,568,,
1063188,200101,88,23,H-10,69322,2,89,,2,3,1,6,584,,
-2892,200701,88,34,H-10,69322,1,89,,2,,,,644,29.4,
-6129,201001,162,10,I-13,69322,2,89.1,,2,0,0,0,364,,
-6368,201001,89,9,H-14,69322,2,89.1,,2,0,0,0,472,,
-13960,201501,94,26,D-09,69322,1,89.1,,2,,,,558,,
-4050,200801,88,24,I-09,69322,2,89.1,,3,6,2,6,620,,
-17340,201701,94,230,H-12,69322,1,89.2,,2,,,,450,22.4,
-4045,200801,88,16,G-11,69322,2,89.2,,2,0,0,0,492,,
-17340,201701,94,230,H-12,69322,1,89.2,,2,,,,492,23.8,
-18739,201901,94,19,F-11,69322,2,89.2,,2,0,0,0,514,,
-11687,200601,88,199,I-13,69322,2,89.2,,2,5,1,6,548,,
-11691,200601,88,203,G-13,69322,2,89.2,,2,2,1,6,598,,
-2893,200701,88,35,G-10,69322,1,89.3,,2,,,,476,25.4,
-5754,200901,89,197,J-11,69322,2,89.3,,2,0,0,0,510,,
-11691,200601,88,203,G-13,69322,2,89.3,,2,0,0,0,564,,
-4426,200801,88,192,J-11,69322,1,89.3,,2,,,,608,25.7,
-11681,200601,88,193,I-10,69322,1,89.3,,2,,,,618,26.2,
-11267,200601,134,15,H-11,69322,1,89.4,,2,,,,452,,
-17330,201701,94,220,G-11,69322,2,89.4,,2,0,0,0,488,,
-4814,200901,88,9,G-14,69322,1,89.4,,2,,,,510,,
-4037,200801,88,7,J-13,69322,2,89.4,,2,2,1,5,522,,
-8487,201201,162,16,J-11,69322,1,89.4,,2,,,,602,,
-2827,200701,89,31,I-09,69322,2,89.5,,2,0,0,0,516,,
-9869,201301,89,8,I-13,69322,2,89.5,,2,3,1,4,516,,
-16351,201701,162,12,F-13,69322,1,89.5,,2,,,,538,,
-6137,201001,162,18,I-11,69322,2,89.5,,2,0,0,0,564,,
-16342,201701,162,3,G-14,69322,2,89.6,,2,0,0,1,460,,
-7593,201101,162,29,D-10,69322,2,89.6,,2,0,0,1,466,,
-4438,200801,88,204,I-11,69322,2,89.6,,2,0,0,0,468,,
-2886,200701,88,28,I-12,69322,1,89.6,,2,,,,524,27.7,
-17334,201701,94,224,F-12,69322,2,89.6,,2,0,0,0,548,,
-2884,200701,88,26,G-12,69322,2,89.6,,2,2,1,5,554,,
-16364,201701,94,27,G-10,69322,1,89.6,,2,,,,560,,
-7593,201101,162,29,D-10,69322,1,89.7,,2,,,,518,,
-7572,201101,162,8,J-14,69322,1,89.7,,2,,,,520,,
-13937,201501,162,19,J-12,69322,1,89.7,,2,,,,562,,
-13944,201501,162,26,H-10,69322,2,89.8,,2,0,0,0,564,,
-8197,201101,89,208,G-11,69322,1,89.8,,2,,,,592,,
-4093,200801,89,8,H-14,69322,2,89.8,,3,6,2,5,678,,
1010911,200001,88,21,I-11,69322,1,90,,2,,,,476,,
1010699,200001,89,23,I-10,69322,2,90,,2,3,1,5,528,,
1010912,200001,88,22,H-11,69322,1,90,,2,,,,528,,
-4045,200801,88,16,G-11,69322,2,90,,2,0,0,0,532,,
1010911,200001,88,21,I-11,69322,2,90,,2,3,1,6,534,,
1010933,200001,88,43,I-09,69322,2,90,,2,2,1,6,540,,
1063188,200101,88,23,H-10,69322,1,90,,2,,,,552,,
1023483,200001,88,206,E-10,69322,1,90,107,2,,,,554,,
1063406,200101,89,23,I-11,69322,2,90,,2,0,0,0,554,,
1010687,200001,89,11,F-12,69322,1,90,,2,,,,556,,
-4044,200801,88,15,F-11,69322,2,90,,2,2,1,5,556,,
1063186,200101,88,21,F-10,69322,2,90,,2,0,0,0,580,,
1063177,200101,88,12,I-12,69322,1,90,,2,,,,584,,
-7506,201101,89,15,G-11,69322,2,90.1,,2,0,0,1,566,,
-4092,200801,89,7,I-14,69322,1,90.1,,2,,,,576,,
-18739,201901,94,19,F-11,69322,2,90.1,,2,5,1,6,584,,
-13942,201501,162,24,J-10,69322,1,90.1,,2,,,,588,,
-9279,201201,162,225,G-13,69322,1,90.1,,2,,,,598,,
-4048,200801,88,22,J-11,69322,2,90.2,,2,2,1,5,508,,
-5694,200901,88,201,I-11,69322,2,90.3,,2,0,0,0,534,,
-17332,201701,94,222,F-10,69322,1,90.3,,2,,,,540,27.3,
-2890,200701,88,32,J-10,69322,2,90.3,,2,0,0,1,544,,
-6136,201001,162,17,H-11,69322,2,90.3,,2,0,0,0,546,,
-18764,201901,162,12,H-12,69322,2,90.3,,2,0,0,0,570,,
-4442,200801,88,208,H-08,69322,2,90.3,,2,2,1,5,814,,
-17341,201701,94,231,H-11,69322,2,90.5,,2,0,0,0,552,,
-17331,201701,94,221,G-10,69322,2,90.6,,2,0,0,0,506,,
-16356,201701,94,19,H-11,69322,1,90.6,,2,,,,580,,
-6137,201001,162,18,I-11,69322,2,90.7,,2,0,0,1,516,,
-11266,200601,134,14,G-11,69322,1,90.7,,2,,,,546,,
-17341,201701,94,231,H-11,69322,2,90.7,,2,0,0,0,554,,
-7584,201101,162,20,J-12,69322,1,90.7,,2,,,,574,,
-9058,201201,89,12,J-12,69322,1,90.8,,2,,,,476,,
-8196,201101,89,207,H-11,69322,1,90.8,,2,,,,960,,
-9376,201201,162,232,E-12,69322,1,90.9,,2,,,,548,,
-17330,201701,94,220,G-11,69322,2,90.9,,2,0,0,0,556,,
-2893,200701,88,35,G-10,69322,1,90.9,,2,,,,588,24.6,
-2885,200701,88,27,H-12,69322,2,91,,2,2,1,5,498,,
-18766,201901,162,14,J-12,69322,1,91,,2,,,,512,,
1010901,200001,88,11,G-13,69322,1,91,,2,,,,518,,
1010692,200001,89,16,J-13,69322,1,91,,2,,,,518,,
1063396,200101,89,13,F-13,69322,1,91,,2,,,,534,,
-2892,200701,88,34,H-10,69322,1,91,,2,,,,542,26.2,
1010911,200001,88,21,I-11,69322,2,91,,2,3,1,6,550,,
1063186,200101,88,21,F-10,69322,2,91,,2,3,1,6,556,,
1023466,200001,88,189,H-11,69322,1,91,105,2,,,,558,,
1010933,200001,88,43,I-09,69322,2,91,,2,2,1,6,560,,
-11688,200601,88,200,H-13,69322,2,91,,2,5,1,6,576,,
1063405,200101,89,22,J-11,69322,1,91,,2,,,,586,,
-11266,200601,134,14,G-11,69322,2,91,,2,2,1,5,588,,
1010687,200001,89,11,F-12,69322,1,91,,2,,,,602,,
1063177,200101,88,12,I-12,69322,1,91,,2,,,,618,,
-7580,201101,162,16,F-12,69322,2,91.1,,2,0,0,0,522,,
-17331,201701,94,221,G-10,69322,1,91.2,,2,,,,550,28.4,
-11707,200601,88,219,H-09,69322,1,91.2,,2,,,,576,24.1,
-5694,200901,88,201,I-11,69322,2,91.2,,2,2,1,6,608,,
-7586,201101,162,22,J-10,69322,2,91.3,,2,0,0,0,524,,
-11684,200601,88,196,I-12,69322,2,91.3,,2,0,0,0,546,,
-16350,201701,162,11,G-13,69322,1,91.3,,2,,,,618,,
-16344,201701,162,5,H-15,69322,2,91.4,,2,0,0,0,486,,
-7583,201101,162,19,I-12,69322,1,91.4,,2,,,,556,,
-16343,201701,162,4,H-14,69322,2,91.4,,2,0,0,0,560,,
-11690,200601,88,202,G-12,69322,2,91.4,,2,2,1,6,578,,
-18878,201901,94,41,H-08,69322,1,91.4,,2,,,,578,,
-11286,200601,134,34,G-07,69322,1,91.4,,2,,,,616,,
-7504,201101,89,13,E-11,69322,1,91.4,,2,,,,618,,
-4449,200801,88,215,D-10,69322,2,91.4,,2,0,0,0,622,,
-7515,201101,89,24,I-09,69322,2,91.5,,2,3,1,6,458,,
-16360,201701,94,23,K-10,69322,2,91.5,,2,0,0,0,475,,
-17330,201701,94,220,G-11,69322,2,91.5,,2,0,0,0,510,,
-7509,201101,89,18,J-11,69322,1,91.5,,2,,,,532,,
-11702,200601,88,214,E-10,69322,2,91.5,,2,5,1,6,562,,
-18770,201901,162,18,J-10,69322,1,91.5,,2,,,,592,,
-18751,201901,94,31,F-09,69322,2,91.5,,2,0,0,0,606,,
-16363,201701,94,25,I-10,69322,2,91.6,,2,0,0,0,525,,
-4039,200801,88,9,H-13,69322,2,91.6,,2,0,0,0,568,,
-6136,201001,162,17,H-11,69322,2,91.6,,2,0,0,0,580,,
-11276,200601,134,24,G-09,69322,2,91.6,,2,3,1,4,618,,
-4039,200801,88,9,H-13,69322,2,91.6,,3,6,2,6,754,,
-11262,200601,134,10,G-13,69322,2,91.7,,2,0,0,0,532,,
-4424,200801,88,190,I-10,69322,2,91.7,,2,5,1,5,560,,
-9884,201301,89,23,I-09,69322,1,91.7,,2,,,,562,,
-5697,200901,88,204,I-13,69322,1,91.7,,2,,,,596,,
-11684,200601,88,196,I-12,69322,2,91.7,,2,5,1,6,616,,
-4043,200801,88,14,E-11,69322,2,91.7,,3,0,4,1,670,,
-4106,200801,89,21,G-10,69322,2,91.8,,3,0,4,1,674,,
-4054,200801,88,28,F-09,69322,2,91.9,,2,2,1,5,534,,
-7500,201101,89,8,I-13,69322,2,91.9,,2,0,0,0,562,,
-9279,201201,162,225,G-13,69322,1,91.9,,2,,,,610,,
-4041,200801,88,11,F-12,69322,2,91.9,,3,6,2,5,686,,
1010913,200001,88,23,G-11,69322,1,92,,2,,,,566,,
-9871,201301,89,10,G-13,69322,1,92,,2,,,,586,,
1063406,200101,89,23,I-11,69322,2,92,,2,3,3,6,594,,
-2890,200701,88,32,J-10,69322,1,92,,2,,,,654,30.5,
-6130,201001,162,11,H-13,69322,1,92.1,,2,,,,510,,
-4826,200901,88,21,I-10,69322,2,92.1,,2,5,1,5,564,,
-18771,201901,162,19,I-10,69322,1,92.1,,2,,,,630,,
-4441,200801,88,207,H-09,69322,2,92.2,,2,2,1,5,512,,
-2887,200701,88,29,J-12,69322,2,92.2,,2,0,0,1,542,,
-2890,200701,88,32,J-10,69322,2,92.2,,2,0,0,1,594,,
-17336,201701,94,226,G-13,69322,2,92.2,,2,0,0,0,624,,
-5698,200901,88,205,H-13,69322,2,92.2,,2,0,0,1,630,,
-4822,200901,88,17,J-12,69322,2,92.2,,3,0,4,1,648,,
-18741,201901,94,21,H-11,69322,1,92.3,,2,,,,512,,
-17342,201701,94,232,H-10,69322,1,92.4,,2,,,,570,26.5,
-17341,201701,94,231,H-11,69322,1,92.4,,2,,,,614,25.2,
-16343,201701,162,4,H-14,69322,1,92.6,,2,,,,520,,
-4054,200801,88,28,F-09,69322,2,92.6,,2,0,0,0,582,,
-7586,201101,162,22,J-10,69322,2,92.6,,2,3,1,6,604,,
-4040,200801,88,10,G-13,69322,2,92.6,,3,6,2,6,690,,
-11264,200601,134,12,E-11,69322,1,92.7,,2,,,,546,,
-16363,201701,94,25,I-10,69322,1,92.7,,2,,,,590,,
-4106,200801,89,21,G-10,69322,2,92.7,,2,3,1,5,602,,
-7511,201101,89,20,K-10,69322,2,92.7,,2,2,1,6,624,,
-2822,200701,89,26,J-11,69322,1,92.7,,2,,,,634,,
-16363,201701,94,25,I-10,69322,2,92.8,,2,0,0,0,530,,
-4106,200801,89,21,G-10,69322,2,92.8,,2,2,1,5,566,,
-16340,201701,94,12,J-12,69322,1,92.8,,2,,,,585,,
-18740,201901,94,20,G-11,69322,1,92.8,,2,,,,614,,
-9273,201201,162,219,I-13,69322,1,92.8,,2,,,,658,,
-5699,200901,88,206,G-13,69322,1,92.8,,2,,,,686,,
-17333,201701,94,223,F-11,69322,2,92.9,,2,0,0,0,554,,
-4046,200801,88,17,H-11,69322,2,92.9,,2,0,0,0,566,,
-6130,201001,162,11,H-13,69322,2,92.9,,2,3,1,4,600,,
-4438,200801,88,204,I-11,69322,2,92.9,,2,2,1,5,614,,
-8196,201101,89,207,H-11,69322,2,92.9,,2,0,0,1,636,,
-7574,201101,162,10,H-14,69322,1,92.9,,3,,,,700,,
1010911,200001,88,21,I-11,69322,1,93,,2,,,,536,,
1010687,200001,89,11,F-12,69322,1,93,,2,,,,538,,
1010933,200001,88,43,I-09,69322,2,93,,2,2,1,6,568,,
-16371,201701,94,35,H-09,69322,2,93,,2,0,0,0,575,,
-6136,201001,162,17,H-11,69322,2,93,,2,0,0,1,576,,
1010911,200001,88,21,I-11,69322,1,93,,2,,,,588,,
-13972,201501,94,11,G-13,69322,1,93,,2,,,,588,,
1063187,200101,88,22,G-10,69322,1,93,,2,,,,690,,
-6130,201001,162,11,H-13,69322,2,93.1,,2,3,1,4,542,,
-16357,201701,94,20,I-11,69322,2,93.1,,2,5,1,5,605,,
-7530,201101,89,39,J-08,69322,1,93.1,,2,,,,672,,
-18738,201901,94,18,E-11,69322,2,93.2,,2,0,0,0,630,,
-6136,201001,162,17,H-11,69322,1,93.2,,2,,,,670,,
-4821,200901,88,16,I-12,69322,2,93.2,,3,3,2,4,682,,
-11681,200601,88,193,I-10,69322,1,93.3,,2,,,,556,25,
-5697,200901,88,204,I-13,69322,2,93.4,,2,0,0,0,580,,
-7586,201101,162,22,J-10,69322,2,93.4,,2,3,1,6,604,,
