"","ACCESS_ID","HAULJOIN","CRUISE","VESSEL","HAUL","GIS_STATION","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","CHELA_HEIGHT","COMMENTS","YEAR","log10.width","log10.weight","log.width","log.weight","Cooks_D","SC"
"476",1044,-6548,201001,162,102,"E-22",68560,1,NA,32.5,2,NA,NA,NA,10,3.9,NA,"2010",1.51188336097887,1,3.48124008933569,2.30258509299405,6.84050228159225e-06,"NS"
"477",1412,-6567,201001,162,124,"M-28",68560,1,NA,32.5,2,NA,NA,NA,10,3.6,NA,"2010",1.51188336097887,1,3.48124008933569,2.30258509299405,6.84050228159225e-06,"NS"
"480",NA,-17977,201801,94,157,"N-24",68560,1,NA,32.5,2,NA,NA,NA,12,4,NA,"2018",1.51188336097887,1.07918124604762,3.48124008933569,2.484906649788,0.000946728359286698,"NS"
"482",208,-11551,200601,88,63,"F-04",68560,1,NA,32.6,2,NA,NA,NA,10,3.6,NA,"2006",1.51321760006794,1,3.48431228837266,2.30258509299405,1.83433129160447e-05,"NS"
"485",NA,-12014,201401,162,139,"F-23",68560,1,NA,32.6,2,NA,NA,NA,12,4.2,NA,"2014",1.51321760006794,1.07918124604762,3.48431228837266,2.484906649788,0.000841137311066147,"NS"
"489",NA,-16542,201701,94,77,"B-05",68560,1,NA,32.6,2,NA,NA,NA,10,3.8,NA,"2017",1.51321760006794,1,3.48431228837266,2.30258509299405,1.83433129160447e-05,"NS"
"491",2197,-3436,200701,88,94,"E-02",68560,1,NA,32.7,2,NA,NA,NA,12,3.1,NA,"2007",1.51454775266029,1.07918124604762,3.48737507790321,2.484906649788,0.000742628517027515,"NS"
"492",1109,-6551,201001,162,106,"F-25",68560,1,NA,32.7,2,NA,NA,NA,10,3.8,NA,"2010",1.51454775266029,1,3.48737507790321,2.30258509299405,3.52285527713386e-05,"NS"
"498",NA,-17705,201801,162,73,"B-03",68560,1,NA,32.7,2,NA,NA,NA,10,4.1,NA,"2018",1.51454775266029,1,3.48737507790321,2.30258509299405,3.52285527713386e-05,"NS"
"499",4734,-6418,201001,89,59,"B-03",68560,1,NA,32.8,2,NA,NA,NA,10,4,NA,"2010",1.51587384371168,1,3.4904285153901,2.30258509299405,5.73494032417875e-05,"NS"
"501",NA,-16957,201701,162,122,"M-26",68560,1,NA,32.8,2,NA,NA,NA,10,NA,NA,"2017",1.51587384371168,1,3.4904285153901,2.30258509299405,5.73494032417875e-05,"NS"
"502",NA,-17705,201801,162,73,"B-03",68560,1,NA,32.8,2,NA,NA,NA,10,NA,NA,"2018",1.51587384371168,1,3.4904285153901,2.30258509299405,5.73494032417875e-05,"NS"
"507",1107,-6551,201001,162,106,"F-25",68560,1,NA,32.9,2,NA,NA,NA,10,3.9,NA,"2010",1.51719589794997,1,3.49347265777133,2.30258509299405,8.45621636411384e-05,"NS"
"510",NA,-17585,201801,162,30,"C-07",68560,1,NA,32.9,2,NA,NA,NA,12,3.8,NA,"2018",1.51719589794997,1.07918124604762,3.49347265777133,2.484906649788,0.000566184170845387,"NS"
"512",NA,-15599,201601,162,131,"H-23",68560,1,NA,32.9,2,NA,NA,NA,10,4.1,NA,"2016",1.51719589794997,1,3.49347265777133,2.30258509299405,8.45621636411384e-05,"NS"
"517",NA,-17553,201801,162,12,"F-12",68560,1,NA,33,2,NA,NA,NA,12,3.6,NA,"2018",1.51851393987789,1.07918124604762,3.49650756146648,2.484906649788,0.000487920342460654,"NS"
"518",NA,-15362,201601,94,60,"F-04",68560,1,NA,33,2,NA,NA,NA,10,3.6,NA,"2016",1.51851393987789,1,3.49650756146648,2.30258509299405,0.000116726188152118,"NS"
"520",NA,-17607,201801,94,35,"B-08",68560,1,NA,33,2,NA,NA,NA,12,3.7,NA,"2018",1.51851393987789,1.07918124604762,3.49650756146648,2.484906649788,0.000487920342460654,"NS"
"521",1214,-6558,201001,162,114,"H-25",68560,1,NA,33.1,2,NA,NA,NA,10,3.9,NA,"2010",1.51982799377572,1,3.49953328238302,2.30258509299405,0.000153703824132111,"NS"
"523",4652,-6414,201001,89,55,"A-05",68560,1,NA,33.1,2,NA,NA,NA,10,3.9,NA,"2010",1.51982799377572,1,3.49953328238302,2.30258509299405,0.000153703824132111,"NS"
"524",4949,-6443,201001,89,85,"H-02",68560,1,NA,33.1,2,NA,NA,NA,10,3.9,NA,"2010",1.51982799377572,1,3.49953328238302,2.30258509299405,0.000153703824132111,"NS"
"527",NA,-16957,201701,162,122,"M-26",68560,1,NA,33.1,2,NA,NA,NA,12,NA,NA,"2017",1.51982799377572,1.07918124604762,3.49953328238302,2.484906649788,0.000416082081665332,"NS"
"532",NA,-8939,201201,89,87,"D-02",68560,1,NA,33.2,2,NA,NA,NA,10,3.7,NA,"2012",1.52113808370404,1,3.50254987592244,2.30258509299405,0.000195360351743007,"NS"
"534",NA,-17977,201801,94,157,"N-24",68560,1,NA,33.2,2,NA,NA,NA,12,4.2,NA,"2018",1.52113808370404,1.07918124604762,3.50254987592244,2.484906649788,0.000350513435164584,"NS"
"536",NA,-8561,201201,162,90,"E-01",68560,1,NA,33.3,2,NA,NA,NA,10,3.9,NA,"2012",1.52244423350632,1,3.5055573969864,2.30258509299405,0.000241563924874147,"NS"
"541",NA,-8520,201201,162,43,"E-07",68560,1,NA,33.4,2,NA,NA,NA,12,4,NA,"2012",1.52374646681156,1.07918124604762,3.50855589998265,2.484906649788,0.000237576900443842,"NS"
"545",NA,-15599,201601,162,131,"H-23",68560,1,NA,33.4,2,NA,NA,NA,12,3.9,NA,"2016",1.52374646681156,1.07918124604762,3.50855589998265,2.484906649788,0.000237576900443842,"NS"
"548",NA,-16955,201701,162,120,"L-27",68560,1,NA,33.4,2,NA,NA,NA,10,NA,NA,"2017",1.52374646681156,1,3.50855589998265,2.30258509299405,0.000292185513328014,"NS"
"549",NA,-17699,201801,162,68,"D-18",68560,1,NA,33.4,2,NA,NA,NA,10,2.9,NA,"2018",1.52374646681156,1,3.50855589998265,2.30258509299405,0.000292185513328014,"NS"
"551",1796,-6598,201001,162,155,"K-21",68560,1,NA,33.5,2,NA,NA,NA,12,3.9,NA,"2010",1.52504480703685,1.07918124604762,3.51154543883102,2.484906649788,0.0001899126488995,"NS"
"552",1050,-6548,201001,162,102,"E-22",68560,1,NA,33.5,2,NA,NA,NA,10,4.2,NA,"2010",1.52504480703685,1,3.51154543883102,2.30258509299405,0.000347098846239149,"NS"
"553",1108,-6551,201001,162,106,"F-25",68560,1,NA,33.5,2,NA,NA,NA,10,4,NA,"2010",1.52504480703685,1,3.51154543883102,2.30258509299405,0.000347098846239149,"NS"
"556",NA,-17607,201801,94,35,"B-08",68560,1,NA,33.5,2,NA,NA,NA,10,3.9,NA,"2018",1.52504480703685,1,3.51154543883102,2.30258509299405,0.000347098846239149,"NS"
"559",NA,-17876,201801,94,152,"PO2625",68560,1,NA,33.6,2,NA,NA,NA,12,4.5,NA,"2018",1.52633927738984,1.07918124604762,3.51452606696916,2.484906649788,0.000147925164491219,"NS"
"560",NA,-17696,201801,162,65,"D-03",68560,1,NA,33.6,2,NA,NA,NA,10,4,NA,"2018",1.52633927738984,1,3.51452606696916,2.30258509299405,0.000406180356697707,"NS"
"561",256,-6147,201001,162,28,"G-09",68560,1,NA,33.7,2,NA,NA,NA,12,NA,NA,"2010",1.52762990087134,1.07918124604762,3.51749783735832,2.484906649788,0.000111473675600246,"NS"
"562",NA,-17607,201801,94,35,"B-08",68560,1,NA,33.7,2,NA,NA,NA,12,4,NA,"2018",1.52762990087134,1.07918124604762,3.51749783735832,2.484906649788,0.000111473675600246,"NS"
"565",NA,-17896,201801,162,148,"N-25",68560,1,NA,33.8,2,NA,NA,NA,10,3.5,NA,"2018",1.52891670027765,1,3.52046080248897,2.30258509299405,0.000536366838344195,"NS"
"567",NA,-17018,201701,162,155,"M-32",68560,1,NA,33.8,2,NA,NA,NA,10,NA,NA,"2017",1.52891670027765,1,3.52046080248897,2.30258509299405,0.000536366838344195,"NS"
"568",NA,-17027,201701,162,164,"R-32",68560,1,NA,33.8,2,NA,NA,NA,12,3.7,NA,"2017",1.52891670027765,1.07918124604762,3.52046080248897,2.484906649788,8.04202705463549e-05,"NS"
"569",NA,-17012,201701,162,149,"N-28",68560,1,NA,33.8,2,NA,NA,NA,12,5.1,NA,"2017",1.52891670027765,1.07918124604762,3.52046080248897,2.484906649788,8.04202705463549e-05,"NS"
"573",NA,-8937,201201,89,85,"A-02",68560,1,NA,33.9,2,NA,NA,NA,12,4,NA,"2012",1.53019969820308,1.07918124604762,3.5234150143864,2.484906649788,5.46298416441137e-05,"NS"
"574",NA,-8556,201201,162,85,"B-03",68560,1,NA,33.9,2,NA,NA,NA,12,4.2,NA,"2012",1.53019969820308,1.07918124604762,3.5234150143864,2.484906649788,5.46298416441137e-05,"NS"
"575",NA,-8718,201201,162,162,"P-25",68560,1,NA,33.9,2,NA,NA,NA,12,4.6,NA,"2012",1.53019969820308,1.07918124604762,3.5234150143864,2.484906649788,5.46298416441137e-05,"NS"
"576",NA,-16956,201701,162,121,"L-26",68560,1,NA,33.9,2,NA,NA,NA,12,NA,NA,"2017",1.53019969820308,1.07918124604762,3.5234150143864,2.484906649788,5.46298416441137e-05,"NS"
"577",NA,-17705,201801,162,73,"B-03",68560,1,NA,33.9,2,NA,NA,NA,12,3.3,NA,"2018",1.53019969820308,1.07918124604762,3.5234150143864,2.484906649788,5.46298416441137e-05,"NS"
"579",918,1010777,200001,89,101,"F-20",68560,1,NA,34,2,NA,NA,NA,10,NA,NA,"2000",1.53147891704226,1,3.52636052461616,2.30258509299405,0.000681808471014732,"NS"
"580",924,1010748,200001,89,72,"F-04",68560,1,NA,34,2,NA,NA,NA,14,NA,NA,"2000",1.53147891704226,1.14612803567824,3.52636052461616,2.63905732961526,0.00107801473404782,"NS"
"582",2205,-3436,200701,88,94,"E-02",68560,1,NA,34,2,NA,NA,NA,12,3.4,NA,"2007",1.53147891704226,1.07918124604762,3.52636052461616,2.484906649788,3.39700304268358e-05,"NS"
"587",NA,-17896,201801,162,148,"N-25",68560,1,NA,34,2,NA,NA,NA,10,3.6,NA,"2018",1.53147891704226,1,3.52636052461616,2.30258509299405,0.000681808471014732,"NS"
"588",NA,-18033,201801,94,196,"N-28",68560,1,NA,34,2,NA,NA,NA,10,4.1,NA,"2018",1.53147891704226,1,3.52636052461616,2.30258509299405,0.000681808471014732,"NS"
"589",NA,-17698,201801,162,67,"D-01",68560,1,NA,34.1,2,NA,NA,NA,10,4,NA,"2018",1.5327543789925,1,3.52929738428947,2.30258509299405,0.000759968273617045,"NS"
"593",NA,-17704,201801,162,72,"C-03",68560,1,NA,34.1,2,NA,NA,NA,10,3.8,NA,"2018",1.5327543789925,1,3.52929738428947,2.30258509299405,0.000759968273617045,"NS"
"596",1795,-6598,201001,162,155,"K-21",68560,1,NA,34.2,2,NA,NA,NA,10,4,NA,"2010",1.53402610605614,1,3.53222564406856,2.30258509299405,0.000841608679142073,"NS"
"598",4704,-6417,201001,89,58,"A-04",68560,1,NA,34.2,2,NA,NA,NA,12,4.1,NA,"2010",1.53402610605614,1.07918124604762,3.53222564406856,2.484906649788,7.52625257834157e-06,"NS"
"603",NA,-17027,201701,162,164,"R-32",68560,1,NA,34.2,2,NA,NA,NA,12,4.3,NA,"2017",1.53402610605614,1.07918124604762,3.53222564406856,2.484906649788,7.52625257834157e-06,"NS"
"604",NA,-16954,201701,162,119,"K-27",68560,1,NA,34.2,2,NA,NA,NA,12,NA,NA,"2017",1.53402610605614,1.07918124604762,3.53222564406856,2.484906649788,7.52625257834157e-06,"NS"
"605",NA,-17659,201801,94,87,"F-02",68560,1,NA,34.3,2,NA,NA,NA,14,3.9,NA,"2018",1.53529412004277,1.14612803567824,3.53514535417189,2.63905732961526,0.000783462956927241,"NS"
"607",NA,-17700,201801,162,77,"E-01",68560,1,NA,34.3,2,NA,NA,NA,14,4.4,NA,"2018",1.53529412004277,1.14612803567824,3.53514535417189,2.63905732961526,0.000783462956927241,"NS"
"611",2196,-3436,200701,88,94,"E-02",68560,1,NA,34.4,2,NA,NA,NA,14,3.5,NA,"2007",1.53655844257153,1.14612803567824,3.53805656437935,2.63905732961526,0.000697141252136803,"NS"
"612",2799,-6916,201001,162,227,"P-23",68560,1,NA,34.4,2,NA,NA,NA,12,NA,NA,"2010",1.53655844257153,1.07918124604762,3.53805656437935,2.484906649788,8.30431781863378e-08,"NS"
"614",4826,-6421,201001,89,62,"D-04",68560,1,NA,34.5,2,NA,NA,NA,12,4.1,NA,"2010",1.53781909507327,1.07918124604762,3.54095932403731,2.484906649788,3.18347331266544e-06,"NS"
"615",NA,-15793,201601,162,188,"L-28",68560,1,NA,34.5,2,NA,NA,NA,12,4.2,NA,"2016",1.53781909507327,1.07918124604762,3.54095932403731,2.484906649788,3.18347331266544e-06,"NS"
"619",NA,-12121,201401,162,143,"F-25",68560,1,NA,34.6,2,NA,NA,NA,12,4.2,NA,"2014",1.53907609879278,1.07918124604762,3.54385368206368,2.484906649788,1.06751769990345e-05,"NS"
"624",NA,-17012,201701,162,149,"N-28",68560,1,NA,34.6,2,NA,NA,NA,12,3.6,NA,"2017",1.53907609879278,1.07918124604762,3.54385368206368,2.484906649788,1.06751769990345e-05,"NS"
"625",5847,-5748,200901,89,191,"P-29",68560,1,NA,34.7,2,NA,NA,NA,12,4.5,NA,"2009",1.54032947479087,1.07918124604762,3.54673968695281,2.484906649788,2.24435992117522e-05,"NS"
"626",1169,-6556,201001,162,112,"H-26",68560,1,NA,34.7,2,NA,NA,NA,12,4.3,NA,"2010",1.54032947479087,1.07918124604762,3.54673968695281,2.484906649788,2.24435992117522e-05,"NS"
"627",3772,-6388,201001,89,29,"E-08",68560,1,NA,34.7,2,NA,NA,NA,12,4.5,NA,"2010",1.54032947479087,1.07918124604762,3.54673968695281,2.484906649788,2.24435992117522e-05,"NS"
"628",3775,-6388,201001,89,29,"E-08",68560,1,NA,34.7,2,NA,NA,NA,12,4.5,NA,"2010",1.54032947479087,1.07918124604762,3.54673968695281,2.484906649788,2.24435992117522e-05,"NS"
"629",NA,-17658,201801,94,86,"E-02",68560,1,NA,34.7,2,NA,NA,NA,14,4.3,NA,"2018",1.54032947479087,1.14612803567824,3.54673968695281,2.63905732961526,0.000471872784024971,"NS"
"631",NA,-17724,201801,162,79,"G-01",68560,1,NA,34.7,2,NA,NA,NA,12,4.1,NA,"2018",1.54032947479087,1.07918124604762,3.54673968695281,2.484906649788,2.24435992117522e-05,"NS"
"636",NA,-17823,201801,162,98,"K-19",68560,1,NA,34.8,2,NA,NA,NA,12,NA,NA,"2018",1.54157924394658,1.07918124604762,3.54961738678043,2.484906649788,3.83765349025454e-05,"NS"
"637",NA,-17652,201801,94,65,"H-03",68560,1,NA,34.8,2,NA,NA,NA,14,3.8,NA,"2018",1.54157924394658,1.14612803567824,3.54961738678043,2.63905732961526,0.00040758301138692,"NS"
"641",NA,-17856,201801,94,132,"J-22",68560,1,NA,34.9,2,NA,NA,NA,12,4.2,NA,"2018",1.54282542695918,1.07918124604762,3.55248682920838,2.484906649788,5.8364083608173e-05,"NS"
"642",NA,-17808,201801,94,117,"JI2120",68560,1,NA,34.9,2,NA,NA,NA,14,4.2,NA,"2018",1.54282542695918,1.14612803567824,3.55248682920838,2.63905732961526,0.000348483188814745,"NS"
"644",NA,-17989,201801,94,172,"ON2625",68560,1,NA,34.9,2,NA,NA,NA,12,NA,NA,"2018",1.54282542695918,1.07918124604762,3.55248682920838,2.484906649788,5.8364083608173e-05,"NS"
"646",922,1011053,200001,88,163,"Q-30",68560,1,NA,35,2,NA,NA,NA,14,NA,NA,"2000",1.54406804435028,1.14612803567824,3.55534806148941,2.63905732961526,0.000294451075206354,"NS"
"647",46,-11514,200601,88,26,"D-09",68560,1,NA,35,2,NA,NA,NA,14,3.9,NA,"2006",1.54406804435028,1.14612803567824,3.55534806148941,2.63905732961526,0.000294451075206354,"NS"
"648",2204,-3436,200701,88,94,"E-02",68560,1,NA,35,2,NA,NA,NA,14,4.3,NA,"2007",1.54406804435028,1.14612803567824,3.55534806148941,2.63905732961526,0.000294451075206354,"NS"
"651",361,-7577,201101,162,13,"F-13",68560,1,NA,35,2,NA,NA,NA,14,NA,NA,"2011",1.54406804435028,1.14612803567824,3.55534806148941,2.63905732961526,0.000294451075206354,"NS"
"654",NA,-17719,201801,162,60,"G-03",68560,1,NA,35,2,NA,NA,NA,14,4.2,NA,"2018",1.54406804435028,1.14612803567824,3.55534806148941,2.63905732961526,0.000294451075206354,"NS"
"656",NA,-8501,201201,162,30,"I-09",68560,1,NA,35.1,2,NA,NA,NA,13,4.2,NA,"2012",1.54530711646582,1.11394335230684,3.55820113047182,2.56494935746154,9.54664849710228e-06,"NS"
"663",NA,-15777,201601,162,180,"N-29",68560,1,NA,35.2,2,NA,NA,NA,12,3.9,NA,"2016",1.54654266347813,1.07918124604762,3.56104608260405,2.484906649788,0.000141589044557888,"NS"
"667",NA,-17660,201801,94,88,"G-02",68560,1,NA,35.3,2,NA,NA,NA,12,4.1,NA,"2018",1.54777470538782,1.07918124604762,3.56388296393925,2.484906649788,0.000176740595092085,"NS"
"668",NA,-17896,201801,162,148,"N-25",68560,1,NA,35.3,2,NA,NA,NA,12,4,NA,"2018",1.54777470538782,1.07918124604762,3.56388296393925,2.484906649788,0.000176740595092085,"NS"
"669",NA,-17724,201801,162,79,"G-01",68560,1,NA,35.3,2,NA,NA,NA,12,3.9,NA,"2018",1.54777470538782,1.07918124604762,3.56388296393925,2.484906649788,0.000176740595092085,"NS"
"676",1951,-6875,201001,162,186,"O-25",68560,1,NA,35.5,2,NA,NA,NA,14,NA,NA,"2010",1.55022835305509,1.14612803567824,3.56953269648137,2.63905732961526,9.61934573527756e-05,"NS"
"678",1368,-6566,201001,162,123,"L-28",68560,1,NA,35.5,2,NA,NA,NA,14,4.3,NA,"2010",1.55022835305509,1.14612803567824,3.56953269648137,2.63905732961526,9.61934573527756e-05,"NS"
"679",1051,-6548,201001,162,102,"E-22",68560,1,NA,35.5,2,NA,NA,NA,12,4.6,NA,"2010",1.55022835305509,1.07918124604762,3.56953269648137,2.484906649788,0.000257561184368181,"NS"
"684",NA,-17718,201801,162,59,"F-04",68560,1,NA,35.6,2,NA,NA,NA,16,4.6,NA,"2018",1.55144999797288,1.20411998265592,3.57234563785798,2.77258872223978,0.000942998927357915,"NS"
"689",NA,-12299,201401,162,190,"L-31",68560,1,NA,35.7,2,NA,NA,NA,14,3.5,NA,"2014",1.55266821611219,1.14612803567824,3.57515068878559,2.63905732961526,4.83474387843855e-05,"NS"
"694",NA,-17810,201801,94,119,"JI2019",68560,1,NA,35.8,2,NA,NA,NA,14,3.6,NA,"2018",1.55388302664387,1.14612803567824,3.57794789340665,2.63905732961526,3.07354715348359e-05,"NS"
"695",NA,-17862,201801,94,138,"I-23",68560,1,NA,35.8,2,NA,NA,NA,16,4.7,NA,"2018",1.55388302664387,1.20411998265592,3.57794789340665,2.77258872223978,0.000770076110362752,"NS"
"701",NA,NA,201801,94,84,"",68560,1,NA,35.9,2,NA,NA,NA,16,4.1,NA,"2018",1.55509444857832,1.20411998265592,3.58073729549423,2.77258872223978,0.000691136881931652,"NS"
"702",NA,-18133,201801,94,204,"N-31",68560,1,NA,35.9,2,NA,NA,NA,14,4.1,NA,"2018",1.55509444857832,1.14612803567824,3.58073729549423,2.63905732961526,1.7193954605898e-05,"NS"
"703",NA,-17989,201801,94,172,"ON2625",68560,1,NA,35.9,2,NA,NA,NA,14,NA,NA,"2018",1.55509444857832,1.14612803567824,3.58073729549423,2.63905732961526,1.7193954605898e-05,"NS"
"704",919,1010924,200001,88,34,"A-05",68560,1,NA,36,2,NA,NA,NA,12,NA,NA,"2000",1.55630250076729,1.07918124604762,3.58351893845611,2.484906649788,0.000516577828418832,"NS"
"705",920,1010924,200001,88,34,"A-05",68560,1,NA,36,2,NA,NA,NA,12,NA,NA,"2000",1.55630250076729,1.07918124604762,3.58351893845611,2.484906649788,0.000516577828418832,"NS"
"706",921,1010773,200001,89,97,"E-18",68560,1,NA,36,2,NA,NA,NA,12,NA,NA,"2000",1.55630250076729,1.07918124604762,3.58351893845611,2.484906649788,0.000516577828418832,"NS"
"707",4395,-6382,201001,89,23,"F-10",68560,1,NA,36,2,NA,NA,NA,14,4.5,NA,"2010",1.55630250076729,1.14612803567824,3.58351893845611,2.63905732961526,7.62274733019357e-06,"NS"
"711",NA,-17729,201801,162,56,"H-04",68560,1,NA,36,2,NA,NA,NA,14,4.1,NA,"2018",1.55630250076729,1.14612803567824,3.58351893845611,2.63905732961526,7.62274733019357e-06,"NS"
"712",2225,-3450,200701,88,108,"E-18",68560,1,NA,36.1,2,NA,NA,NA,14,4,NA,"2007",1.55750720190566,1.14612803567824,3.58629286533884,2.63905732961526,1.92369751959535e-06,"NS"
"714",1193,-6557,201001,162,113,"H-24",68560,1,NA,36.1,2,NA,NA,NA,14,4.5,NA,"2010",1.55750720190566,1.14612803567824,3.58629286533884,2.63905732961526,1.92369751959535e-06,"NS"
"720",NA,-17896,201801,162,148,"N-25",68560,1,NA,36.1,2,NA,NA,NA,14,3.7,NA,"2018",1.55750720190566,1.14612803567824,3.58629286533884,2.63905732961526,1.92369751959535e-06,"NS"
"723",1106,-6551,201001,162,106,"F-25",68560,1,NA,36.2,2,NA,NA,NA,12,4.3,NA,"2010",1.55870857053317,1.07918124604762,3.58905911883173,2.484906649788,0.000641097349061011,"NS"
"724",NA,-17662,201801,94,90,"I-02",68560,1,NA,36.2,2,NA,NA,NA,14,4.2,NA,"2018",1.55870857053317,1.14612803567824,3.58905911883173,2.63905732961526,6.04335911161961e-10,"NS"
"726",NA,-17826,201801,162,101,"JI1918",68560,1,NA,36.2,2,NA,NA,NA,12,3.8,NA,"2018",1.55870857053317,1.07918124604762,3.58905911883173,2.484906649788,0.000641097349061011,"NS"
"727",NA,-17705,201801,162,73,"B-03",68560,1,NA,36.2,2,NA,NA,NA,14,4.3,NA,"2018",1.55870857053317,1.14612803567824,3.58905911883173,2.63905732961526,6.04335911161961e-10,"NS"
"729",NA,-17010,201701,162,147,"P-28",68560,1,NA,36.2,2,NA,NA,NA,14,NA,NA,"2017",1.55870857053317,1.14612803567824,3.58905911883173,2.63905732961526,6.04335911161961e-10,"NS"
"730",NA,-17593,201801,162,34,"G-07",68560,1,NA,36.3,2,NA,NA,NA,14,4.4,NA,"2018",1.55990662503611,1.14612803567824,3.5918177412708,2.63905732961526,1.75918189522759e-06,"NS"
"740",NA,-17543,201801,162,16,"H-11",68560,1,NA,36.4,2,NA,NA,NA,14,4.3,NA,"2018",1.56110138364906,1.14612803567824,3.5945687746427,2.63905732961526,7.10702359008416e-06,"NS"
"741",NA,-17718,201801,162,59,"F-04",68560,1,NA,36.4,2,NA,NA,NA,12,4.5,NA,"2018",1.56110138364906,1.07918124604762,3.5945687746427,2.484906649788,0.000776557218754481,"NS"
"742",NA,-16955,201701,162,120,"L-27",68560,1,NA,36.4,2,NA,NA,NA,16,NA,NA,"2017",1.56110138364906,1.20411998265592,3.5945687746427,2.77258872223978,0.000367262410238468,"NS"
"743",NA,-17699,201801,162,68,"D-18",68560,1,NA,36.4,2,NA,NA,NA,14,4.3,NA,"2018",1.56110138364906,1.14612803567824,3.5945687746427,2.63905732961526,7.10702359008416e-06,"NS"
"745",1949,-6875,201001,162,186,"O-25",68560,1,NA,36.5,2,NA,NA,NA,14,NA,NA,"2010",1.56229286445647,1.14612803567824,3.59731226058845,2.63905732961526,1.59535671140165e-05,"NS"
"746",1367,-6566,201001,162,123,"L-28",68560,1,NA,36.5,2,NA,NA,NA,14,4.3,NA,"2010",1.56229286445647,1.14612803567824,3.59731226058845,2.63905732961526,1.59535671140165e-05,"NS"
"747",901,-6216,201001,162,97,"D-18",68560,1,NA,36.5,2,NA,NA,NA,16,NA,NA,"2010",1.56229286445647,1.20411998265592,3.59731226058845,2.77258872223978,0.000315914549090922,"NS"
"748",NA,-17812,201801,94,121,"I-19",68560,1,NA,36.5,2,NA,NA,NA,14,4.5,NA,"2018",1.56229286445647,1.14612803567824,3.59731226058845,2.63905732961526,1.59535671140165e-05,"NS"
"749",NA,-18018,201801,162,159,"I-26",68560,1,NA,36.5,2,NA,NA,NA,14,NA,NA,"2018",1.56229286445647,1.14612803567824,3.59731226058845,2.63905732961526,1.59535671140165e-05,"NS"
"756",NA,-17881,201801,162,136,"M-23",68560,1,NA,36.7,2,NA,NA,NA,14,3.5,NA,"2018",1.56466606425209,1.14612803567824,3.60277675506052,2.63905732961526,4.3789526871733e-05,"NS"
"758",NA,-9381,201201,162,237,"B-08",68560,1,NA,36.8,2,NA,NA,NA,16,4.4,NA,"2012",1.56584781867352,1.20411998265592,3.60549784517489,2.77258872223978,0.000186918550423227,"NS"
"760",NA,-17812,201801,94,121,"I-19",68560,1,NA,36.8,2,NA,NA,NA,16,4.8,NA,"2018",1.56584781867352,1.20411998265592,3.60549784517489,2.77258872223978,0.000186918550423227,"NS"
"762",NA,-17645,201801,94,82,"A-03",68560,1,NA,36.8,2,NA,NA,NA,18,5.2,NA,"2018",1.56584781867352,1.25527250510331,3.60549784517489,2.89037175789616,0.00106997553296652,"NS"
"763",NA,-17652,201801,94,65,"H-03",68560,1,NA,36.8,2,NA,NA,NA,16,4.2,NA,"2018",1.56584781867352,1.20411998265592,3.60549784517489,2.77258872223978,0.000186918550423227,"NS"
"765",NA,-17973,201801,94,161,"F-25",68560,1,NA,36.8,2,NA,NA,NA,14,4.5,NA,"2018",1.56584781867352,1.14612803567824,3.60549784517489,2.63905732961526,6.26067347523314e-05,"NS"
"772",359,-7577,201101,162,13,"F-13",68560,1,NA,36.9,2,NA,NA,NA,16,NA,NA,"2011",1.56702636615906,1.20411998265592,3.60821155104648,2.77258872223978,0.000151950447767762,"NS"
"776",NA,-17723,201801,162,64,"D-04",68560,1,NA,36.9,2,NA,NA,NA,16,4.2,NA,"2018",1.56702636615906,1.20411998265592,3.60821155104648,2.77258872223978,0.000151950447767762,"NS"
"779",925,1010716,200001,89,40,"D-04",68560,1,NA,37,2,NA,NA,NA,16,NA,NA,"2000",1.56820172406699,1.20411998265592,3.61091791264422,2.77258872223978,0.000120842891600819,"NS"
"787",NA,-9381,201201,162,237,"B-08",68560,1,NA,37,2,NA,NA,NA,14,4,NA,"2012",1.56820172406699,1.14612803567824,3.61091791264422,2.63905732961526,0.000109621968182102,"NS"
"792",377,-11623,200601,88,135,"PO2726",68560,1,NA,37.1,2,NA,NA,NA,18,4.6,NA,"2006",1.56937390961505,1.25527250510331,3.61361696961339,2.89037175789616,0.000815003949920514,"NS"
